row ID,row m/z,row retention time,s102_BB8_01_51048.mzXML Peak area,s24_BD2_01_51087.mzXML Peak area,s1_BD6_01_51095.mzXML Peak area,s19_rerun_BC10_01_51138.mzXML Peak area,s111_BC11_01_51081.mzXML Peak area,s103_rerun_BC8_01_51134.mzXML Peak area,s101_BA9_01_51025.mzXML Peak area,s14_BB4_01_51039.mzXML Peak area,s110_rerun_BB12_01_51140.mzXML Peak area,s22_BC4_01_51065.mzXML Peak area,s17_BA6_01_51019.mzXML Peak area,s25_BE7_01_51121.mzXML Peak area,s32_BB9_01_51050.mzXML Peak area,s41_BD7_01_51097.mzXML Peak area,s34_BA8_01_51023.mzXML Peak area,s35_BA7_01_51021.mzXML Peak area,s42_BB3_01_51037.mzXML Peak area,s43_BE10_01_51125.mzXML Peak area,s40_BE8_01_51123.mzXML Peak area,s37_BA5_01_51017.mzXML Peak area,s2_BE6_01_51119.mzXML Peak area,s38_BE5_01_51117.mzXML Peak area,s28_BE4_01_51115.mzXML Peak area,s26_BC9_01_51076.mzXML Peak area,s68_BA11_01_51029.mzXML Peak area,s67b_BB6_01_51043.mzXML Peak area,s70_BC2_01_51061.mzXML Peak area,s69_repeat_RD11_01_51500.mzXML Peak area,s44_BC5_01_51067.mzXML Peak area,s46_BE11_01_51127.mzXML Peak area,s5_BC6_01_51069.mzXML Peak area,s51_BD5_01_51093.mzXML Peak area,s48_BD12_01_51107.mzXML Peak area,s4_BD9_01_51101.mzXML Peak area,s71_BC3_01_51063.mzXML Peak area,s84_BB7_01_51046.mzXML Peak area,s60_BE12_01_51130.mzXML Peak area,s86_BB11_01_51054.mzXML Peak area,s83_BD3_01_51089.mzXML Peak area,s73_BD8_01_51099.mzXML Peak area,s78_rerun_BC12_01_51132.mzXML Peak area,s90_BA10_01_51027.mzXML Peak area,s82_BD10_01_51103.mzXML Peak area,s79_BE2_01_51111.mzXML Peak area,s72_BD4_01_51091.mzXML Peak area,s13_repeat_BE4_01_51280.mzXML Peak area,s85_BB10_01_51052.mzXML Peak area,s92_BE3_01_51113.mzXML Peak area,s94_BA4_01_51015.mzXML Peak area,s9_BB5_01_51041.mzXML Peak area,s113_rerun_BA4_01_51154.mzXML Peak area,s99_BB2_01_51035.mzXML Peak area,s76_BA12_01_51031.mzXML Peak area,s18_BG7_01_51491.mzXML Peak area,s20_BD8_01_51244.mzXML Peak area,s12_BC6_01_51209.mzXML Peak area,s10_BE10_01_51275.mzXML Peak area,s11_BA10_01_51166.mzXML Peak area,s100_rerun_BA6_01_51158.mzXML Peak area,s109_repeat_BC8_01_51291.mzXML Peak area,s112_repeat_BB9_01_51300.mzXML Peak area,s16_BD2_01_51227.mzXML Peak area,s23_repeat_BD5_01_51511.mzXML Peak area,s47_repeat_BB5_01_51298.mzXML Peak area,s15_BA3_01_51149.mzXML Peak area,s95_repeat_RA3_01_51493.mzXML Peak area,s45_BA7_01_51160.mzXML Peak area,s21_BA9_01_51164.mzXML Peak area,s36_BD4_01_51234.mzXML Peak area,s31_BC2_01_51201.mzXML Peak area,s3_repeat_BB7_01_51502.mzXML Peak area,s39_BD9_01_51246.mzXML Peak area,s33_repeat_BE7_01_51515.mzXML Peak area,s64_repeat_BE6_01_51282.mzXML Peak area,s29_BB4_01_51179.mzXML Peak area,s52_BC9_01_51216.mzXML Peak area,s63_repeat_BC3_01_51289.mzXML Peak area,s56_rerun_BA5_01_51156.mzXML Peak area,s49_repeat_BB12_01_51305.mzXML Peak area,s59_BE8_01_51271.mzXML Peak area,s27_BE5_01_51263.mzXML Peak area,s30_BB2_01_51174.mzXML Peak area,s50_BG5_01_51487.mzXML Peak area,s53_repeat_BB10_01_51504.mzXML Peak area,s75_BE11_01_51277.mzXML Peak area,s61_repeat_BC10_01_51509.mzXML Peak area,s58_BD10_01_51248.mzXML Peak area,s65_repeat_BB11_01_51303.mzXML Peak area,s74_repeat_BD12_01_51287.mzXML Peak area,s67_repeat_BA8_01_51294.mzXML Peak area,s77_BB8_01_51188.mzXML Peak area,s54_BE2_01_51257.mzXML Peak area,s66_BC11_01_51220.mzXML Peak area,s6_BD3_01_51232.mzXML Peak area,s8_repeat_BD6_01_51285.mzXML Peak area,s80_BC12_01_51222.mzXML Peak area,s7_BB6_01_51183.mzXML Peak area,s81_BB3_01_51177.mzXML Peak area,s88_BD7_01_51242.mzXML Peak area,s87_BG6_01_51489.mzXML Peak area,s98_BG3_01_51483.mzXML Peak area,s57_BA12_01_51170.mzXML Peak area,s97_BG2_01_51481.mzXML Peak area,s93_BE3_01_51259.mzXML Peak area,s91_BA11_01_51168.mzXML Peak area,s89_BD11_01_51250.mzXML Peak area,Unnamed: 109
14,212.12822487346256,12.138419654088054,586108.9820000061,563616.4339999995,562221.9574999942,531097.3075000012,637914.1304999946,520323.41800000204,546565.4125000011,618533.3724999947,550201.7334999975,621579.2339999953,536823.558499996,597791.0369999929,589252.5179999975,624375.2829999957,614145.9374999971,632942.7719999996,587344.2389999966,587383.9885,604528.0089999997,612971.6415000011,600820.1485000039,589727.5000000035,562171.173,587903.1869999989,562090.5810000019,587162.3779999983,547485.2404999997,69063.98650000022,586962.934999998,533659.8284999996,560448.5740000054,601331.422500006,621862.504500001,575432.2674999934,584918.7515000008,512418.3449999978,541588.3554999972,512882.504499996,518477.859999996,625448.9009999933,607931.8979999982,586332.7975000021,586872.5069999998,606077.3754999996,565386.303500002,67442.99450000035,545544.7370000003,566376.2600000025,584827.372499998,588635.4130000013,588003.0375000037,596091.558499997,576469.1270000035,76527.75699999966,543504.9959999976,601289.6365000008,77714.44249999987,572450.0079999953,594656.3630000022,71634.00799999968,56652.184000000125,540252.9285000005,77089.1105000005,73469.63199999968,591654.7590000009,52487.288999999655,551157.8155000034,549186.0075000032,578804.9414999965,480236.69950000104,65451.68849999988,557936.6570000041,70258.84499999939,60613.62850000103,472451.49350000476,550736.7245000065,55290.11649999965,263944.7615000021,53752.2359999999,73905.3425000005,555086.9814999992,534640.4610000028,72470.91950000012,79781.77349999997,64757.900500000476,72891.86650000037,528195.7934999986,56469.80349999992,61374.752500000686,69333.76949999937,566895.8084999998,610328.492500001,499943.2455000032,596011.433,55273.999000000214,592312.8690000025,611981.0565000015,588660.6734999989,527622.0385000041,63078.379999999495,71980.5090000004,601724.8674999981,79510.05050000067,556672.2625000003,542864.5899999981,592346.4360000005,
15,166.08641736975846,0.5140661949685534,377651.304,631904.6389999997,705417.4299999997,546608.4060000004,416797.13099999947,790237.1270000007,575963.7555000001,567165.4590000005,1453996.9679999996,377279.8625000002,764407.2735,730942.9809999998,518985.7620000001,702894.5455000006,624644.3935000004,683426.0074999997,720214.8150000003,873247.3194999999,535114.6205000003,880518.5695000003,824169.6645,993072.753,882636.2009999999,340859.2425000003,819719.4454999997,504185.1965000006,365447.22900000034,1060851.4224999994,206645.299,646378.8879999998,247884.7054999998,566220.546,1102548.1665,640318.1329999999,306512.3780000002,410704.9444999999,692612.3799999999,622647.3339999999,827651.5589999992,1126337.1799999992,672222.62,460815.2959999999,485053.21899999975,471905.2180000003,543940.2945000001,405759.9865,389225.3564999997,557601.7424999998,622002.6624999995,287145.4155000001,903954.3469999998,792287.4860000003,4461750.487999997,2680897.191000001,845389.7470000002,182829.141,232373.39000000004,203932.02200000003,827036.309,602671.5729999996,843657.4280000004,478972.89000000025,1251937.5734999992,631274.8360000001,584868.1719999998,10165219.54,678872.3434999996,931605.3165,690816.0974999997,335099.28150000016,1596036.4589999982,677345.2999999993,1007663.6734999996,877984.3330000001,332438.5329999996,218388.37099999996,478673.1489999999,658606.2669999996,749344.036,716939.1064999999,1090273.175,546509.4539999997,833390.1154999998,1839026.6230000008,463364.02449999953,894612.8180000021,640320.5240000002,984299.8019999996,617481.9610000001,1803215.4120000016,445740.0155000002,645723.5969999997,282284.80699999986,477491.91400000034,637897.938,356533.9800000001,543678.5595000001,435741.066,485884.2954999996,5048357.683500002,1587890.6020000004,4818537.0735,1697822.7305000003,576132.8829999998,688603.2200000003,644976.4045000003,
18,794.8366461283681,2.3293084229390684,687525.0024999997,1747.613000000002,0.0,0.0,208204.8499999997,7202.550499999975,434343.74300000025,0.0,146719.4959999996,508586.1694999996,909250.8629999994,580.3804999999978,831828.3089999999,825826.8770000002,10535.997000000034,154196.36149999982,766714.0799999995,62902.96099999995,596753.0655,828712.6869999998,412411.69800000044,417414.8199999998,10133.283000000032,715328.7925,11048.149500000018,779353.4359999995,861245.3015000003,0.0,926.7024999999956,888715.5964999995,137487.15949999998,813621.651,377664.9270000004,0.0,863183.508499998,181.2074999999996,738101.4079999999,202795.71350000048,30384.178500000082,25032.9785,3561.0299999999797,729293.0245000005,895381.1159999997,0.0,956070.9769999994,12877.269500000002,503770.3794999985,319708.541,655263.8910000004,215.101999999999,10144.822499999997,361.55449999999985,420060.49499999994,14209.97350000002,625999.9740000004,692011.4800000002,310410.4960000005,920934.1909999995,513399.22300000023,0.0,788795.5515,950067.5605000008,84225.54099999978,891670.5525000003,495990.9329999992,398183.15299999865,397011.10549999983,753350.573,794286.3915000005,864045.6320000009,18986.004499999985,1128.2144999999996,195582.78000000023,77099.07100000008,0.0,568953.5125000002,0.0,0.0,949315.5214999993,989790.6499999996,824255.9559999999,328597.4365000002,704674.8400000011,229427.16500000012,370827.7219999998,110755.48500000004,965456.3799999985,1697.0395000000033,207.58149999999958,581668.5629999997,703965.0565000003,263.79850000000147,700443.7059999997,829419.6724999989,134699.19649999982,202373.47299999974,775119.9744999999,656365.7599999995,647541.6039999997,0.0,796233.2299999996,0.0,0.0,439686.7995000004,178413.98550000016,882974.0974999992,
19,496.3400828837342,6.503910377358488,358318.72050000046,618820.6259999989,659257.7294999997,512554.48800000077,511853.4944999957,269408.64800000284,644346.4885000014,760102.8874999995,1499853.3850000019,265319.48500000045,785391.7269999962,681273.0309999995,720370.8439999997,732778.7159999958,770633.9480000053,1130400.0324999972,807438.7314999971,1985236.4070000087,787640.2910000007,1352885.6770000043,703457.688500004,493908.5700000025,1466781.8824999884,440174.9014999986,595823.6080000008,428045.84750000073,358988.4520000011,715695.9254999969,388042.263499999,893008.9989999975,430227.2024999989,345874.793500001,1818154.7109999948,1211844.863000002,439879.12550000096,158671.33400000018,378458.40199999756,141837.73399999962,720597.2154999981,380963.65799999743,367542.6034999988,537914.5535000013,557414.4204999985,453583.0519999999,541811.885,955750.0055000008,145650.0894999992,614634.3964999972,654765.4225000016,743278.7469999989,504634.7639999974,918049.0610000044,4015240.078499998,1442159.0155000016,829541.3730000006,388686.2355000023,415962.05300000287,979663.3325000005,1410637.2110000004,714563.0649999995,1054090.0469999977,607388.4295000018,1046865.7024999984,1106349.2795,1041318.283499992,11424619.282000003,1780353.7719999985,1029610.1779999969,930181.1399999972,765713.3574999998,778773.7449999945,1091412.610999998,616912.5295,234875.7309999992,923014.415000002,139972.54499999963,503276.6459999982,586175.9670000029,582413.5744999982,287622.73400000075,634070.3265000011,1475968.7969999982,123934.53950000052,746133.1775000023,311337.5814999974,825256.9859999955,535307.4435000003,408913.61150000157,669241.3380000037,2212756.862999986,251970.54849999872,515302.9594999986,350861.9229999985,1154392.1010000035,283496.6809999998,511177.3175000021,1063525.730000002,497734.81999999867,587015.6074999993,6197400.299499995,1812645.0709999888,4487194.2075000005,1387063.228500011,566172.3794999997,1091040.6255000047,672549.4590000004,
20,794.8367056135768,2.495269318181818,348051.8115000001,487.2285000000005,0.0,0.0,110835.98599999992,5224.540499999982,244513.37449999907,0.0,83572.04949999982,282004.6505000009,520374.0730000015,0.0,451681.95949999953,398191.6665000015,5416.050999999996,422238.2589999996,422007.1074999992,27163.882499999952,306519.56599999976,483846.25099999976,216927.9334999997,213116.81550000052,3681.195499999986,389166.07999999984,5050.77199999997,413424.05150000006,527153.2090000005,0.0,0.0,531111.8635,73400.27249999973,475093.8940000011,196404.0825,267.8905000000003,463358.0234999999,181.2074999999996,407966.2265000007,114778.05750000034,18893.025500000003,12822.240999999993,33923.49049999989,418350.9590000013,442793.44549999974,0.0,469821.2245000007,7558.97549999998,264326.07750000013,174498.87550000052,342245.8844999989,0.0,5082.682000000023,0.0,650531.4285000014,8067.630499999986,341796.67549999914,397539.2620000014,311229.98249999963,554490.0425000008,295936.7844999993,0.0,442729.0454999992,515321.27449999907,56604.0370000001,591443.1079999998,243528.39700000055,671981.4865000002,187862.84250000023,404121.24800000025,501952.7284999996,519290.3920000003,15650.208000000019,376.7399999999983,117432.65550000002,42727.78950000005,0.0,330082.1024999994,0.0,0.0,541364.3440000003,524128.98950000154,542347.3495,170086.33750000026,371915.9759999993,148383.59899999993,183738.14850000013,63652.491999999846,524640.0465000008,865.9820000000018,0.0,293935.2549999999,442370.91149999993,0.0,371151.25600000017,497155.86849999975,64278.02000000019,101750.76600000019,424090.00349999923,329014.77200000104,365493.4485,0.0,486817.04550000007,0.0,0.0,245139.43300000057,88125.28749999998,451270.673000001,
22,124.08703228651794,10.6384625,235705.28350000392,119357.60299999447,477922.00849999744,243374.03650000747,376487.87900000525,122796.9360000004,370542.0964999959,249334.73949999176,119228.90399999554,242173.24600000013,247085.7424999994,122382.53999999895,240528.2780000025,123847.50900000539,493401.18700000655,121018.02350000074,501354.03999999975,494987.5299999978,747853.3139999994,371725.61999999743,119862.60050000213,494354.0215000005,497827.7264999981,247086.92199999932,247760.33549999184,498754.83350000146,237982.92600000114,675723.6470000005,125456.87700000258,357316.49000000115,501603.84999999724,117959.72000000176,254898.5849999968,118846.51499999936,121991.94000000568,223811.79600000265,245625.6425000057,0.0,494005.3840000006,243179.9095000043,126727.5099999986,246746.38600000038,245906.7449999976,235247.53550000238,373211.19300000544,0.0,380015.5129999979,246202.06450000327,117935.20949999595,251845.74099999608,253917.90199999622,245973.4310000004,240285.58549999626,232034.4575000005,238938.87500000352,243523.64499999685,39172.7624999996,119460.72000000592,0.0,0.0,0.0,237723.7025000031,174926.94399999993,0.0,741073.0815000016,279850.9944999998,382513.90399999893,802494.597500002,118102.94750000208,240116.16449999934,353337.74000000174,358820.3554999982,473934.75350000133,0.0,245118.975000004,589000.835500006,0.0,615660.2455000009,0.0,37759.42449999822,251852.4750000029,1467956.758500005,538649.844999998,470583.1164999989,0.0,150824.75399999882,603429.2390000006,0.0,0.0,0.0,241128.52950000114,369830.93249999697,604731.4120000035,362179.8239999992,0.0,241593.9004999973,118630.93950000347,121350.2160000004,238845.87000000488,412004.7455000013,248810.3654999981,307720.9154999943,357967.85649999994,119386.69749999867,254879.92149999386,244071.07599999386,
23,124.08728317018787,10.425070833333333,364498.63449999463,367440.80499999865,368220.5545000024,250100.11499999824,383011.45599999954,380385.65549999865,253341.32850000483,503853.0379999989,503858.0520000003,366372.7084999998,754814.6499999951,509799.64450000407,243362.58950000288,371782.2590000063,626310.1520000063,372479.4035000005,376138.6380000033,624545.2344999986,372681.7629999999,756507.2820000063,617456.0555000029,247110.44799999864,370930.1020000033,254103.6140000063,256368.34850000337,377657.4585000012,0.0,360722.9440000021,0.0,250210.2565000026,0.0,372757.91449999966,252075.07800000155,630051.8825000022,0.0,342938.7929999988,253903.1100000037,0.0,513995.41899999615,251487.22850000195,649355.7140000057,375485.8804999987,381301.4114999979,244012.19199999864,753135.3080000052,0.0,373336.5485,504303.20450000255,241780.7180000018,0.0,372999.94000000437,373426.6574999987,240126.7459999993,119972.28299999931,119930.69799999273,0.0,0.0,247294.94799999363,245505.90749999444,0.0,0.0,0.0,172061.6250000006,0.0,496388.36999999476,59246.57200000037,634425.7055000007,859413.6995000031,122920.26750000144,0.0,727781.4340000019,598979.635499996,221893.28500000204,0.0,364210.33700000093,0.0,0.0,380212.3034999993,0.0,0.0,375767.20200000156,226074.17749999787,58778.62899999829,55465.80000000258,0.0,116730.133499999,363059.6925000028,0.0,0.0,0.0,348560.38000000577,375701.7874999929,0.0,374638.31500000646,0.0,0.0,363455.42549999495,373327.6360000032,478283.4865000015,56318.129999999845,111949.3929999992,365766.23899999924,116229.10749999784,494569.0814999979,255644.9349999989,366745.0899999985,
24,124.08746611676844,10.27839768518518,360946.53499999945,1293987.7639999983,3292664.8200000026,362815.3719999989,249129.74749999825,374703.42100000416,243510.6730000043,366431.82700000313,364942.2504999987,0.0,123735.53999999895,365462.8570000008,0.0,367361.0494999991,373212.9109999991,610678.9369999977,0.0,371448.13499999547,119570.759999999,368437.0015000033,236791.88349999898,368090.3419999991,4610387.050500002,0.0,992064.8635000068,0.0,0.0,237680.95700000122,0.0,120062.94300000249,0.0,362719.16300000116,495040.9450000016,490360.17649999406,0.0,0.0,502092.20599999256,0.0,838384.5740000005,243661.794499997,1235878.692000005,122138.52799999547,242946.73799999352,359730.4820000016,1850045.8125,0.0,0.0,368550.7254999965,840466.3099999956,0.0,249791.6584999969,0.0,892816.5445000039,250622.13900000078,236543.6279999993,0.0,122070.46099999848,486585.35050000047,728604.6980000009,0.0,0.0,0.0,120452.25999999825,0.0,242078.4594999984,245658.9705000023,625302.3464999967,485394.78650000115,118172.89499999935,0.0,176462.19149999984,359237.21849999944,176296.8464999993,0.0,597009.1219999957,0.0,0.0,244646.45399999587,0.0,0.0,367307.5714999964,217746.2955000003,184731.2875000008,244572.3029999972,0.0,119129.19900000244,120472.97500000213,0.0,0.0,0.0,0.0,363861.01600000466,0.0,2653955.6959999967,0.0,0.0,120157.31550000115,1911209.8579999972,584469.7970000011,307352.09899999696,179217.68749999782,237866.94199999893,119641.88700000227,483468.4114999977,367121.0679999985,484386.8410000006,
25,520.339820571726,6.201628930817607,22555.796999999682,27461.178000000215,25617.4590000001,21261.66600000002,26600.699999999702,9046.674000000186,37863.8569999998,30048.08099999984,41919.764999999774,20081.71650000009,38416.79749999981,30880.32200000017,23462.194000000225,35042.178499999936,24696.66849999958,61865.764000000236,31930.338999999847,62216.57350000013,36513.325500000086,53359.484000000215,27342.733500000264,14079.41899999983,47931.37999999965,21118.177500000093,63049.26299999905,25680.267500000147,19338.977500000092,29557.5804999999,19492.790999999794,43247.764999999665,10606.86899999985,17618.574499999835,44203.728999999636,47424.24899999966,23875.576000000077,16691.30900000001,17662.27600000005,16823.078999999907,54650.29549999983,25937.97500000008,178699.27050000065,46762.82549999992,24114.222000000016,21002.154000000148,25091.648000000318,9055.968000000028,135137.71549999886,39637.79700000005,33419.27600000023,30385.4820000001,53845.82399999997,40579.133000000176,239036.0199999976,99993.48900000102,48417.53199999959,20775.36899999993,21126.653499999888,35575.637999999744,105827.87900000068,21881.295499999705,29485.23499999992,24744.692000000316,47725.20300000057,33705.279999999715,37531.66549999968,676973.0154999986,90053.44800000041,55796.08949999996,51098.931000000266,22981.715999999647,19098.324999999943,63229.801000000574,17302.77400000003,125373.44799999846,31370.110000000248,76893.0729999999,7227.845999999774,40992.279500000084,20481.959999999995,16446.276999999955,47459.911999999524,46712.87699999957,14667.847499999987,31712.478000000152,140882.8399999993,36305.79649999993,24390.8999999998,123807.21149999967,16302.902000000046,85538.21599999956,15296.113500000096,38591.963999999774,19365.773999999896,49693.08400000037,154471.28249999945,13848.58199999988,38837.39499999989,28750.760499999746,41343.46800000037,429235.38749999827,181081.4874999997,333908.6384999995,130064.01000000015,49176.37150000061,60230.31600000054,64941.47150000028,
26,782.5698170121457,9.277101572327046,1445503.9885,4881.483000000048,926981.9465000008,2438963.037499997,558073.3594999999,3321875.3179999967,692709.3649999998,4177093.7140000067,870968.3769999987,3084726.915500004,3459102.688499995,2810722.7069999967,1221708.4869999993,433104.40599999845,2021304.358,3049627.2949999995,2376626.684999999,4948357.6419999935,2352655.8710000007,1485014.3395000026,1916302.1219999997,3725116.388999994,2064668.5780000042,1729816.6639999985,1515169.7919999994,5130719.869,2975.348000000032,4782173.449999992,598414.0614999994,7871055.038000009,969734.9994999978,3879740.030500003,3660117.707999997,3546883.928999993,1838783.0010000025,6022.233500000036,3340.3695000000735,674514.9490000013,2197581.3149999976,5704936.342499989,1315479.6374999962,1944578.1784999976,3152497.898500001,57399.89100000016,640000.6794999988,49297.777499999924,4439228.232500001,389458.27599999896,39890.034000000276,2776971.720499999,1371.1660000000393,1225.7385000000172,661258.4160000004,4442009.764999999,2585674.4684999967,1954991.814000004,3843542.807499997,2302681.0360000026,2404074.033999996,2166398.9464999973,2368639.433499997,1068.6279999999997,2989714.1509999987,5173392.899999989,2114.478499999982,186927.08499999915,4804327.068000001,2467160.0215000035,5189523.432499993,1665.4239999999836,2912746.4039999917,2608454.904000002,3536803.6450000037,3883551.776000004,1324563.3654999987,3821928.0800000057,3784189.952000002,5437316.451500006,1241265.257499998,3675407.994,263451.90600000013,116604.32650000016,2345.7495000000426,1531402.8320000006,5271960.499500002,14717.123499999978,9517028.27849999,15730.41050000012,646129.5125000004,6141.325500000032,799157.7424999996,2704.8894999999898,1798041.3875000025,1162766.8229999978,10112.749000000053,2382720.2475,3233477.1980000013,1689.8250000000235,2486.834500000075,44646.593499999646,3602520.643999994,3396322.3550000037,798.123999999995,4814980.855499996,7411269.383499999,3448300.4034999986,
27,428.06946323699236,2.687073076923077,220748.34849999988,0.0,0.0,0.0,274522.5520000002,49252.871499999914,251958.33249999947,0.0,919005.1430000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.4920000000006,0.0,0.0,190.76849999999962,0.0,0.0,185.65899999999988,0.0,418.3114999999996,0.0,0.0,213.79199999999915,0.0,228.1684999999985,933.9989999999997,0.0,83996.93999999997,0.0,0.0,1722.9079999999985,0.0,0.0,188.08250000000038,5122.510500000016,7581.03099999999,0.0,0.0,115916.99750000006,0.0,0.0,0.0,27588.017500000078,0.0,252.714000000002,0.0,0.0,0.0,0.0,0.0,397239.3139999998,112607.55049999955,820297.2154999989,0.0,0.0,0.0,400.9589999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.4610000000003,204618.48700000052,0.0,0.0,506312.1244999989,50465.90049999992,0.0,0.0,0.0,0.0,234.51999999999896,0.0,0.0,191.41200000000077,0.0,20166.424999999974,0.0,0.0,0.0,367470.11400000023,0.0,560.3670000000031,358.06499999999994,4940.181000000001,527.6205000000011,2303.6035000000024,0.0,0.0,0.0,237.1474999999985,0.0,0.0,0.0,200.9820000000008,
28,786.6004896176446,8.793044333333334,467644.98299999506,32499.172500000215,20064.21600000016,11742.569999999934,1241.102999999973,2637.2759999999826,19929.42050000012,2245.6059999999693,63773.016000000345,2482.0625000000423,19574.182000000037,45874.16550000035,12176.554500000042,21305.000999999455,73825.25549999982,64202.770500000246,2228.651999999997,33452.58600000049,37648.779999999446,1202359.3605000086,18255.592499999893,27880.0595,6001.129500000033,3364.1254999999683,28099.66700000001,30969.38399999992,155762.3450000037,19744.68649999988,24366.09099999962,56539.87950000013,34857.92799999973,36905.41249999974,36920.176000000334,40861.226499999735,6115.7520000000195,612341.0675000029,5362.464500000117,43844.60399999974,37474.54149999971,100876.34300000027,3182.1244999999485,35378.500500000286,0.0,110654.36400000057,1290.2865000000124,833473.6859999944,51826.80699999955,57317.79400000088,37397.30649999986,33581.981999999734,4669.087000000078,6845.959999999989,14201.116999999756,3827.37649999998,44784.431500000144,20647.575000000244,19975.929999999742,69938.6725000004,3838.6319999999096,25635.67950000032,238866.31949999963,412464.0520000032,405654.66649999545,5068.8459999999495,1393.445999999991,17260.45149999969,45739.00799999967,70194.23350000111,8280.9795,0.0,101924.58649999944,9845.588499999983,97558.1064999994,475683.531000001,3149.9595000000318,14903.134000000156,3122.540499999968,3747.712999999938,455149.0889999981,14288.248499999761,85488.91599999928,0.0,203003.91400000046,82196.26549999994,34742.9849999999,306338.7880000006,60023.074500000635,326794.27600000467,11814.702000000054,185016.66049999738,829544.9760000056,735681.1625000009,15383.40900000027,0.0,123306.54649999895,65559.13900000001,110389.54349999967,8671.64199999985,45520.2255000006,101633.10450000087,0.0,172016.97350000034,0.0,10449.64000000005,129085.93200000002,527506.3405000013,
29,786.6004384341893,8.992084466019413,563943.0665000025,49981.14599999987,29323.324000000226,117953.286,1296.3680000000022,2083.264499999973,108887.30600000008,3294.964999999975,76185.01450000134,2078.8114999999757,12481.390500000207,41024.819999998734,11725.83199999995,89709.53050000088,248161.90950000004,69255.1430000003,6337.108499999968,98311.14200000037,203620.7155000004,309760.6379999992,113382.3290000001,99525.00300000029,3702.358499999948,8015.427499999973,105191.31900000028,114995.24299999954,353605.34150000085,42683.74249999991,77288.79350000081,122457.10899999918,157183.89700000008,51698.1485000001,292740.65100000065,37350.767999999436,3711.410000000069,886756.608999999,11951.321000000042,10961.370000000035,14620.869999999748,54761.0639999994,2447.117999999965,138637.6240000007,201586.37400000013,71705.09149999914,2433.662000000098,260486.17600000012,114982.14199999956,124896.36449999992,27775.964000000014,16199.579999999909,3972.566999999989,2961.278000000037,169058.12149999983,1101.9374999999975,110147.16150000042,19107.862499999566,33165.312000000216,114248.46600000153,2836.650499999974,14147.20649999986,145769.56850000026,328944.53449999593,217717.87799999974,23574.22599999984,2652.780999999983,21408.330500000142,116472.93399999905,205128.57599999878,11260.626500000075,48469.62300000053,59009.975000000086,2351.172500000011,74023.91900000017,166745.70149999644,5250.011500000001,10256.349999999937,1110.2249999999658,3257.590000000041,0.0,22556.66450000044,125279.13400000044,1299452.1145000046,75101.5045000004,65171.45250000036,30573.908000000465,861696.2660000004,52226.83200000052,210473.89400000282,19289.996000000257,839010.3770000002,439086.1439999938,732695.8945000045,118497.32799999914,803848.5805000002,400312.4920000003,48961.8554999999,112084.7225000003,26595.78700000001,59949.20100000045,47970.61499999958,0.0,340365.19399999856,0.0,14161.308500000054,103784.66100000012,281214.7830000013,
30,537.5358557813552,11.30153443396226,517781.6964999996,584769.9849999989,580470.6294999992,536723.9230000002,590831.1450000004,558404.2294999993,584757.2430000005,575936.7879999989,528158.4430000011,578020.5325000011,595652.7214999998,574038.9035000013,571120.7750000007,577665.6760000018,596167.138000001,600031.9834999993,571836.4040000011,555154.9885000021,573759.4639999989,603381.2440000006,576515.7164999986,589532.774499999,588017.1089999996,617767.297999999,577300.4419999997,514926.44600000075,553694.6744999988,161138.5834999999,586489.9235000014,545945.2555000007,585969.5660000015,591452.5590000002,588061.600500001,585186.9179999977,592628.6605000002,456971.4185000007,560354.4465000017,553684.037,563475.0070000023,580294.7444999979,557016.3200000012,508585.79900000064,590209.5369999997,544730.0234999992,577250.5785000016,141348.25250000006,562579.789,615220.9914999999,585551.5414999981,561073.1209999998,563219.0235000008,575534.8225000006,551016.8764999991,162198.1614999997,551898.9894999992,536359.6594999994,150786.8204999998,546176.454,531338.3154999997,146375.64050000024,131158.25350000028,548822.305,152039.65149999998,149151.52350000007,577574.6050000021,157649.25700000016,544261.1595000011,567640.3140000022,542846.2089999996,540705.0050000033,154607.4164999999,540336.101499999,146551.8274999998,132887.3749999997,547092.0249999997,536247.9184999992,140652.30399999974,554919.9274999996,154961.67600000073,140727.33000000042,568443.7964999974,344199.04449999845,161351.02049999993,155071.08400000073,136553.4434999993,161335.10600000006,526775.8494999994,162113.85299999994,145766.33349999995,137937.8629999999,554771.6135000003,589383.0020000009,540452.9664999995,555926.3140000002,155449.75200000027,549373.8864999979,541601.5204999998,533917.408000001,570090.3099999989,161559.79349999985,158506.3005000002,503682.4134999993,168084.73299999998,577500.1054999988,533504.0764999996,541766.1014999992,
